"link","jenis_pekerjaan","nama_perusahaan","lokasi_perusahaan","kemampuan"
"https://www.techinasia.com/jobs/05fffaee-f82d-4a39-8958-b2f4f518fcea","Talent Acquisition Intern","Privy ID","Jakarta, Indonesia","Human Resources, Recruiting, Communications"
"https://www.techinasia.com/jobs/7f8949ff-8121-4c8a-89e4-68ac698d7e63","Finance Support","Workmate","Jakarta, Indonesia","Corporate Finance, Accounting, Vendor Management"
"https://www.techinasia.com/jobs/f4b55bcf-9d6c-4b1b-8ebf-b1bb8fb458d0","Senior Fullstack Engineer","PT Teknologi Karya Digital Nusa","Indonesia Bulk Terminal, Indonesia","PHP, Python, Information Technology, Javascript, Software Engineering, Software Development, Node.js"
"https://www.techinasia.com/jobs/d45883a9-a28e-4d39-bdd8-a9cc77aa2b90","Admin Employee Relation","Indocyber Global Teknologi","Jakarta, Indonesia","People Management, Human Resources, Microsoft"
"https://www.techinasia.com/jobs/e8c7a5a6-472b-4b30-8894-792647ac8822","Account Executive (Campaign)","Female Daily Network","Jakarta, Indonesia","Marketing Strategy, Sales Strategy & Management, Digital Marketing, Business Development, Marketing, Marketing Communications, Sales & Marketing, Project Management"
"https://www.techinasia.com/jobs/58e3f66e-628a-44ce-9133-f3b9a31950ad","Sales  Executive","Female Daily Network","Jakarta, Indonesia","Sales Strategy & Management, Digital Marketing, Sales & Marketing"
"https://www.techinasia.com/jobs/60b755c5-78f9-432d-ac71-3f0cb3f744ed","Account Manager","Mediatics Digital Indonesia","Jakarta, Indonesia (Remote)","Digital Marketing, Business Development & Partnerships, Project Management, Marketing Communications, Communication Skills, Marketing Strategy, Content Marketing, Sales Strategy & Management, Business Analysis, Digital Strategy"
"https://www.techinasia.com/jobs/75eeaf39-cd1a-4ee4-9228-720aa27285c8",".Net Developer","SIGMATECH","Jakarta, Indonesia","ASP.NET, .NET, Software Development, Software Engineering, Agile, Software Development"
"https://www.techinasia.com/jobs/0b26741c-8147-4f42-b478-ceb8d8d8a1ee","Golang Developer","SIGMATECH","Jakarta, Indonesia","Golang, Software Development, Software Engineering, Agile, Software Development"
"https://www.techinasia.com/jobs/57be1d02-b68e-403a-83f5-a9f03f760eb6","Social Media Designer","TIXid","Jakarta, Indonesia","Social Media Marketing, Graphic Design, Adobe Illustrator, Adobe Photoshop, Communication Skills, Marketing Communications, Social Media"
"https://www.techinasia.com/jobs/dbb4d02b-3f14-4592-a881-36addbe60eed","iOS Developer","SIGMATECH","Jakarta, Indonesia","iOS Development, Mobile Development, Agile, Software Development"
"https://www.techinasia.com/jobs/3c07804d-a437-4462-be14-5ce2cfcb237e","Engineering Manager","Jala Tech","Yogyakarta, Indonesia","Software Engineering, Leadership, Software Development, Product Development"
"https://www.techinasia.com/jobs/808fe6cb-5011-4ed7-834f-226d52dddef9","Business Analyst","Jala Tech","Yogyakarta, Indonesia","Business Development & Partnerships, Business Analysis, Business Development"
"https://www.techinasia.com/jobs/103ce724-f82b-41ad-8187-0c75b3ff8cfa","Business Development Executive","Jala Tech","Sleman, Indonesia","Business Development & Partnerships, Sales Strategy & Management, Marketing, Sales & Marketing"
"https://www.techinasia.com/jobs/8a984a78-51c0-4b59-8612-d63d8256f751","Mobile Developer","Jala Tech","Yogyakarta, Indonesia","Javascript, REST APIs, Redux"
"https://www.techinasia.com/jobs/f977d39b-cf1e-498e-8c65-8fd880f86fb5","Sales Development Representative","Jala Tech","Sleman, Indonesia","Business Development & Partnerships, Communication Skills, Sales & Marketing"
"https://www.techinasia.com/jobs/aeaff533-4c46-4382-b9e7-a98c1a265e45","Contact Center Agent","PT Xapiens Teknologi Indonesia","Tangerang, Indonesia","Communication Skills, Problem Solving, Customer Service, Attention to Detail"
"https://www.techinasia.com/jobs/b4d8b612-3c43-4fd7-b698-6dff48d00195","Software Engineer - Backend Go/Golang (Mid-Senior)","Mindtera","Tangerang, Indonesia (Remote)","Golang, Backend Development, Software Development, Cloud Computing, REST APIs"
"https://www.techinasia.com/jobs/f572970c-5615-4dc8-8271-86971d919b85","Database Administrator","TIXid","Jakarta, Indonesia","Databases, DevOps, Engineering"
"https://www.techinasia.com/jobs/b3259b26-b2bf-4b6e-922c-9321097cd5dc","Quality Assurance Engineer","Mindtera","Tangerang, Indonesia (Remote)","Software Development, Software Testing, Quality Control, Test Cases, Test Automation, Test Plans"
"https://www.techinasia.com/jobs/365d5ef7-e5b2-4d16-9048-2647ce9d5bb9","Business Development Intern","Mekari","Jakarta, Indonesia (Remote)","Business Development & Partnerships, Business Development, Sales & Marketing"
"https://www.techinasia.com/jobs/5d35cf5d-08ba-45f0-a3b5-74de55f69f9b","B2C Administrative and Data Management","GREDU","Jakarta, Indonesia","Sales Strategy & Management, Sales & Marketing, Business Analysis, Project Management, Business Development & Partnerships, Business Development, Data Analysis, Data Management, Databases"
"https://www.techinasia.com/jobs/97e49844-9c1f-46db-bfee-9c920fd4bf59","Content Writer (Student Trainee)","Sagara Technology Group","Jakarta, Indonesia (Remote)","SEO/SEM, Copywriting & Editing, Copywriting SEO, Content Marketing, Research & Development (R&D), Research Market, Research & Analysis, Technology Information, Technology Data Analysis"
"https://www.techinasia.com/jobs/f527dc42-b56c-491a-ac36-5c9817ed184d","Back End Engineer (Student Trainee)","Sagara Technology Group","Jakarta, Indonesia (Remote)","Backend Development, Golang, Node.js, Information Technology, Django, Python, Javascript, APIs, Relational Databases, Databases, PostgreSQL, MySQL"
"https://www.techinasia.com/jobs/971b2431-04ba-4fbb-b85b-e2a838facc99","Front End Engineer (Student Trainee)","Sagara Technology Group","Jakarta, Indonesia (Remote)","React.js, Javascript, Front-end Development, Vue.js, Information Technology, Full-stack Web Development, Web Development, Web Application, Frameworks, Web Technologies, Mobile Application, Development, Mobile Development"
"https://www.techinasia.com/jobs/0376231e-61b1-4da6-981e-de6a975820a5","Project Management (Student Trainee)","Sagara Technology Group","Jakarta, Indonesia (Remote)","Product Management, Scrum, Project Management, Agile, Project Management, Technology, Scheduling"
"https://www.techinasia.com/jobs/f92d26bc-05c2-4f56-bf65-b10122358d35","QA Engineer (Student Trainee)","Sagara Technology Group","Jakarta, Indonesia (Remote)","QA, Programming, Software Testing, Test Plans, Test Cases, Functional Testing, Usability Testing, Test Automation, Javascript, Javascript Frameworks"
"https://www.techinasia.com/jobs/23d4171f-795c-4b5d-ac93-96773cbdc057","Project Manager CEO Office","The Parent Inc (theAsianparent)","Jakarta, Indonesia","Business Development & Partnerships, Business Analysis, Communication Skills, Marketing, Sales & Marketing, Project Management"
"https://www.techinasia.com/jobs/8ceea019-4511-4adc-9b7e-a1ab10de4626","System and Business Analyst (Student Trainee)","Sagara Technology Group","Jakarta, Indonesia (Remote)","Analytics, Analytical Skills, Project Management, Data Management, Portfolio Management, Product Management, Planning Strategic, Planning, Communication Skills, Communications"
"https://www.techinasia.com/jobs/1f6a071a-c7da-43d2-9f9d-a1a4d811a11f","Business Operation (Student Trainee)","Sagara Technology Group","Jakarta, Indonesia (Remote)","Problem Solving, Business Analysis, Data Analysis, Business Development, Business Development & Partnerships, Business Operations, Operations, Microsoft Dynamics 365 for Finance and Operations, Presentation Skills, Public Speaking & Presentations, Communications"
"https://www.techinasia.com/jobs/7ca0a1c0-bcc8-4be3-a699-dcad8ae6d5be","Community and Public Relations (Student Trainee)","Sagara Technology Group","Jakarta, Indonesia (Remote)","Marketing Communications, Public Relations, Publishing, Business Development & Partnerships, Communication Skills, Communications, Community Management, Social Media"
"https://www.techinasia.com/jobs/97d04e0b-bbf5-42f9-9758-acf2c1e7327c","Middle Front End Engineer (ReactJS)","Sagara Technology Group","Jakarta, Indonesia (Remote)","React.js, Javascript, Web Development, Software Engineering, Software Development, Information Technology, Full-stack Web Development, Mobile Development, Front-end Development"
"https://www.techinasia.com/jobs/6d4243c6-92ac-444f-a5ea-cbeba05f9f40","Senior FrontEnd (Web)","Rey.id","Jakarta, Indonesia (Remote)","Web Development, Web Applications, Front-end Development, Vue.js, Web Application, Frameworks, Design Patterns, Coding, Redux, React.js"
"https://www.techinasia.com/jobs/c39e4dcc-cec5-46b2-a350-f551d7e4db24","Junior Software Engineer","Ukirama","Jakarta, Indonesia","Full-stack Web Development, Javascript, HTML5, CSS3, Programming, Object-oriented Programming (OOP), Communication Skills"
"https://www.techinasia.com/jobs/b4f5fc9a-d929-448f-9d1e-d495e906f6fb","Backend Developer","PT YES DOK INDONESIA","Jakarta, Indonesia","Backend Development, Laravel, Web Services, REST APIs, Unit Testing, APIs, Analytical Skills"
"https://www.techinasia.com/jobs/8c7a4209-158e-4e9e-86f8-c276b67c8c22","Android Developer","PT YES DOK INDONESIA","Jakarta, Indonesia","Mobile Application, Development, Java, Mobile UI Design, Android Mobile Development"
"https://www.techinasia.com/jobs/15720d87-5e1e-445c-a2c7-4b35de7d181e","Cloud Engineer","NRI Indonesia","Jakarta, Indonesia (Remote)","Nginx, Git, Javascript, Relational Databases, Python, Golang, Linux, Microsoft Windows, Mac OS X, Network Security, Cloud Computing, Teamwork, Cyber Security"
"https://www.techinasia.com/jobs/7c1dd316-a386-4bbe-b919-7f2aa4adb8eb","Video Journalist detikSumut","detik.com","Medan, Sumatra, Indonesia","Video Production, Video Creation, Journalism"
"https://www.techinasia.com/jobs/b8c7a6c0-28f4-4bbd-b26c-444c512cfb10","CORPORATE FINANCE","PT. YUKK Kreasi Indonesia","Jakarta, Indonesia","Corporate Finance, Financial Management, Financial Analysis"
"https://www.techinasia.com/jobs/097dd693-4a16-414b-847a-25364b766e0d","Video Editor detikSumut","detik.com","Medan, Sumatra, Indonesia","Adobe After Effects, Adobe Photoshop, Adobe Premiere, Adobe Illustrator Final, Cut Pro, Video Editing"
"https://www.techinasia.com/jobs/6f88b1e3-ca03-4fee-ae51-c4ab931a709f","Event Conceptor detikSumut","detik.com","Medan, Sumatra, Indonesia","Digital Marketing, Marketing Communications, Marketing Strategy, Journalism"
"https://www.techinasia.com/jobs/3106ff65-1c5f-4584-ad15-1749dbcd771a","Admin Secretary detikSumut","detik.com","Medan, Sumatra, Indonesia","Microsoft Office, Budgeting, Microsoft Excel"
"https://www.techinasia.com/jobs/df759cda-53e4-4643-bbc3-025f1512f6ed","SEO Writer detikSumut","detik.com","Medan, Sumatra, Indonesia","SEO, Writing, Journalism"
"https://www.techinasia.com/jobs/cfcb076a-fc77-4123-8e84-95c8fc23e8cb","Sales Development Representative","Ukirama","Jakarta, Indonesia","Business Development & Partnerships, HTML5, CSS3, Sales Strategy & Management, Salesforce, Business Development, Communication Skills, Sales & Marketing"
"https://www.techinasia.com/jobs/f020b606-3717-4935-8b1b-0e7da61eb258","Telemarketing","PT Wahana Semesta Ilmu","Jakarta, Indonesia","Sales, Communication Skills, Sales & Marketing"
"https://www.techinasia.com/jobs/456a7ee5-20a3-4f5e-9294-3039e8a73bda","Senior Quality Assurance","Worlder Team Pte Ltd","Jakarta, Indonesia (Remote)","Java, MySQL, Python, SDLC, Agile, Git, Selenium"
"https://www.techinasia.com/jobs/b6458852-4813-495e-9e62-c921c030ef75","Front End Dekstop Developer (React JS)","Worlder Team Pte Ltd","Jakarta, Indonesia (Remote)","Javascript, Project Management, React.js, Git, Github, HTML, CSS"
"https://www.techinasia.com/jobs/19e7c4fc-ec34-4f99-bf42-aa70dbfdcb85","Solution Consultant (Pre Sales)","TADA","Jakarta, Indonesia","Presentation Skills, Public Speaking & Presentations, Information Technology, Sales Support, Sales"
"https://www.techinasia.com/jobs/0c0c9066-bd6b-4754-9314-5d7049c1119d","Sales Manager","PT Green City Traffic","Jakarta, Indonesia","Sales & Marketing, Business Development, Sales Strategy & Management"
"https://www.techinasia.com/jobs/23a65ac7-1c4f-4703-a2ad-4694203bea74","BackEnd Engineer (Senior/Junior)","Octopus Indonesia","Jakarta, Indonesia","Backend Development, Problem Solving, Amazon Web Services (AWS), Django, Python, Analytical Skills"
"https://www.techinasia.com/jobs/a29aa12c-574b-44ab-9205-680a44049993","Mobile Engineer (Senior/Junior)","Octopus Indonesia","Jakarta, Indonesia","Java, Swift, Design Patterns, APIs, Mobile Development"
"https://www.techinasia.com/jobs/6b80fcca-22c4-4063-a0bc-fa77bd626f94","ETL Developer","IDstar Cipta Teknologi","Jakarta, Indonesia (Remote)","SQL Server, SQL Oracle"
"https://www.techinasia.com/jobs/edfb7058-dcd5-47fc-b4fe-9a8c5ecc3d6b","Full Stack Developer (ITB's Alumni)","Sagara Technology Group","Bandung, Java, Indonesia","Android, Node.js, Communication Skills, Mobile Development"
"https://www.techinasia.com/jobs/0c8d6f09-0fd8-4709-97bd-c96e4878a4d9","Human Resources Manager","Sagara Technology Group","Jakarta, Indonesia","Human Resources, Recruiting, Coaching, Public Speaking & Presentations, Training, Communication Skills"
"https://www.techinasia.com/jobs/218b1097-7e0f-4502-aff0-3fa7ec4c99c7","Software Engineer (PHP)","PT Mitramas Infosys Global","Indonesia Bulk Terminal, Indonesia","PHP, Javascript, HTML, CSS, Agile, Software Development, SQL"
"https://www.techinasia.com/jobs/25cc04da-5519-4e4e-bccc-8726afbf4f30","Digital Marketing Executive","Sagara Technology Group","Jakarta, Indonesia","Marketing Strategy, Digital Marketing, Marketing"
"https://www.techinasia.com/jobs/531f3f35-8eee-4aae-b98d-38b69cddeed2","Backend Engineer","Waresix","Jakarta, Indonesia (Remote)","HTML, CSS, MySQL, Javascript, Golang, Node.js, MongoDB"
"https://www.techinasia.com/jobs/091042af-26d9-4346-828f-355709839307",".NET Developer","PT Mitramas Infosys Global","Indonesia Bulk Terminal, Indonesia","Agile, Software Development, Software Design, Databases, C#, .NET, ASP.NET"
"https://www.techinasia.com/jobs/9e4063f1-34aa-45f0-a81b-b21730adaa13","Full Stack Engineer","2359 Media","Singapore, Singapore","React.js, UI/UX Design, Node.js"
"https://www.techinasia.com/jobs/08d87b2f-112e-4e9a-bcfc-8026c253a904","Tiktok & Livestream Freelance","Little Joy Indonesia","Jakarta, Indonesia","Sales & Marketing, Business Development, Marketing"
"https://www.techinasia.com/jobs/f4043c56-aef7-46d6-a4a3-f99cdb5ed861","Procurement Associate","Hangry","Jakarta, Indonesia","Attention to Detail, Procurement, Microsoft Excel, Contract Negotiations, Negotiation"
"https://www.techinasia.com/jobs/6428a876-aa98-408d-8409-bb34d0ca478f","HR Recruitment Intern","Female Daily Network","Jakarta, Indonesia","Human Resources, Recruiting, Communication Skills, Microsoft PowerPoint, Microsoft Word, Microsoft Excel, Copywriting & Editing"
"https://www.techinasia.com/jobs/c854c4ed-6b6b-420c-a3b4-87debd80bf62","Operator Gudang","MyRobin","Tangerang, Indonesia","Logistics, Distribution, Communications"
"https://www.techinasia.com/jobs/caa7a376-e49c-4483-ac48-15c53a4cdfa4","People Operation Officer","Mediatics Digital Indonesia","Jakarta, Indonesia","Human Resources, People Management, Talent Acquisition"
"https://www.techinasia.com/jobs/9f20c077-f683-4533-b85b-2b2b10327dcf","Video Editor (Internship)","kumparan.com","Jakarta, Indonesia (Remote)","Video Creation, Adobe After Effects, Video Editing"
"https://www.techinasia.com/jobs/d51720c7-f574-4d99-b196-73f651985f55","Admin PPIC","Hypefast","Jakarta, Indonesia","Microsoft Excel, Microsoft Office, Data Entry"
"https://www.techinasia.com/jobs/b52d3216-3fa3-458b-82c3-df01cc70ec33","Marketing Communication Intern","Koltiva","Jakarta, Indonesia","Marketing, Communications Marketing, Communications"
"https://www.techinasia.com/jobs/e9430d87-acdc-4ac2-aa2a-d30f2a22e525","Backend Developer (JAVA) - Middle - Hybrid","Geekz","Jakarta, Indonesia","Java, Backend Development, Software Development"
"https://www.techinasia.com/jobs/d2069f4c-40a4-40c1-86dd-3c87f92f7620","KOL Management Lead","Boleh Dicoba Digital","Bandung, Java, Indonesia","Brand Management, Content Management, People Management, Negotiation, Communication Skills, Presentation Skills, Public Speaking & Presentations, Planning"
"https://www.techinasia.com/jobs/044c5279-0b23-47b9-a5b8-ebe0cecf1b74","Frontend Developer (React JS) - Middle - Hybrid","Geekz","Jakarta, Indonesia","React.js, jQuery, Javascript, Javascript Frameworks"
"https://www.techinasia.com/jobs/f2b892db-7919-4a44-b116-bf665f80a180","Web Developer Lecturer - Full Time (Batam)","Purwadhika Digital Technology School","Batam Island, Indonesia","React.js, Javascript, Express.js"
"https://www.techinasia.com/jobs/19c09465-069f-43d2-9383-28e38235ddcf","Secretary to President Director","Purwadhika Digital Technology School","Tangerang, Indonesia","Management, Microsoft, Communication Skills"
"https://www.techinasia.com/jobs/66ce7b36-8a50-482f-b442-a6ceb4844dca","Kurir Kerry Express Jawa Timur","MyRobin","Jember, Indonesia","Communications, Transportation, Time Management"
"https://www.techinasia.com/jobs/31445a0f-535a-4cba-a817-b9443ec477ca","Data Science Lecturer International","Purwadhika Digital Technology School","Tangerang, Indonesia (Remote)","Data Science, Data Management, Data Analysis"
"https://www.techinasia.com/jobs/9d847939-af9d-4317-afac-9dc3fc5d6c39","Kurir Kerry Express Bali","MyRobin","Denpasar, Bali, Indonesia","Communications, Distribution, Time Management"
"https://www.techinasia.com/jobs/b52c49d6-0930-4340-9fc4-4098053a0655","Digital Marketing Specialist (Facebook Ads)","Griity","Jakarta, Indonesia","Digital Marketing, Facebook Advertising, Google Adwords, Google Analytics"
"https://www.techinasia.com/jobs/39dc9abe-0f90-45e7-9aa4-4aa16e103369","Agronomy Specialist","PT Bimasakti Multi Sinergi","Mojokerto, Indonesia","Business Development, Management, Communication Skills"
"https://www.techinasia.com/jobs/5b411696-a517-4785-8f0c-a5e078ea6063","Marketing Communication Intern","Koltiva","Banda Aceh, Indonesia","Marketing Communications"
"https://www.techinasia.com/jobs/3dedc7ba-0eb4-4a41-b524-a604e0f1c444","Marketing Communication Intern","Koltiva","Makassar, Indonesia","Marketing Communications, Marketing, Marketing Strategy"
"https://www.techinasia.com/jobs/c3c93e0d-512e-4100-a012-0def2bfbf2c2","Devops Engineer - CITIS","Kompas Gramedia","Jakarta, Indonesia","Amazon Web Services (AWS), Business Analysis, Linux, Product Management, Communication Skills, Project Management"
"https://www.techinasia.com/jobs/e2b5ef09-ec09-4075-a390-80b42916e432","Senior Product Manager - CITIS","Kompas Gramedia","Jakarta, Indonesia","Business Analysis, Product Management, Communication Skills, Project Management"
"https://www.techinasia.com/jobs/e96d9b8b-c3a1-4ba3-8e50-01e0cbeb1452","Sales Executive","MyRobin","Tangerang, Indonesia","Sales & Marketing, Communication Skills, Time Management"
"https://www.techinasia.com/jobs/b90cba7a-dde7-42da-88a2-9be3bbc54806","Sales Development Representative","Ukirama","Jakarta, Indonesia","Business Development & Partnerships, HTML5, CSS3, Sales Strategy & Management, Salesforce, Business Development, Communication Skills, Sales & Marketing"
"https://www.techinasia.com/jobs/e106d520-7dad-4d2d-a6dc-e8230f2d83c2","Special Project Manager","PT Wahana Semesta Ilmu","Jakarta, Indonesia","Business Development, Product Management, Project Management"
"https://www.techinasia.com/jobs/731ceeb8-b28b-4760-a512-c3620df7fe04","Sourcing Specialist (Shrimp)","Aruna","Indonesia Bulk Terminal, Indonesia (Remote)","Business Analysis, Communication Skills, Sales & Marketing"
"https://www.techinasia.com/jobs/f43b8412-fb96-4597-96d7-9785d8b326f7","Product Manager","PT Virtue Digital Indonesia","Jakarta, Indonesia (Remote)","Product Research, Problem Solving, Product Strategy, Product Management, Product Development, Process Improvement, Agile, Project Management"
"https://www.techinasia.com/jobs/23e836cf-3c93-49e5-93b5-6e299af8d2fa","Legal & Compliance Senior Manager","AKAR INTI ENTERPRISE","Jakarta, Indonesia","Legal, Compliance, Drafting, Communication Skills"
"https://www.techinasia.com/jobs/900ce23c-f47a-40ac-8ea4-a07e8b86b3aa","Admin Tracer Shopee Express","MyRobin","Sukabumi, Indonesia","Microsoft Excel, Distribution, Logistics"
"https://www.techinasia.com/jobs/cd9e4fac-5be4-4835-846f-cc4b574975f4","Customer Success Officer (China)","Koltiva","Yuncheng, China","Sales & Marketing, Business Development & Partnerships, Business Development"
"https://www.techinasia.com/jobs/f2e81461-f60c-42e9-93bb-1332b2a6e68f","Senior Backend Developer (Golang)","Worlder Team Pte Ltd","Jakarta, Indonesia (Remote)","Golang, Project Management, MySQL, Javascript, Amazon Web Services (AWS)"
"https://www.techinasia.com/jobs/8a30a335-a981-490e-83b0-da210d5d25f2","Compensation & Benefit Staff - Cikarang","Pasifik Satelit Nusantara","Cikarang, Indonesia","Data Management, Microsoft Excel, Communication Skills"
"https://www.techinasia.com/jobs/7b894dc1-5cf0-4360-b422-9e205ebf121d","Python (Odoo) Developer","Gokomodo","Jakarta, Indonesia","Python, Technical Support, Software Development"
"https://www.techinasia.com/jobs/8cf0e6f5-d5e5-4259-8a6f-650c2e78af4b","Area Sales Manager","BeautyHaul (Somethinc)","Banjarmasin, Indonesia","Sales & Marketing, Sales Strategy & Management, Salesforce, Sales"
"https://www.techinasia.com/jobs/0cf9c0dc-a936-44eb-94f3-efca3a596c9f","Customer Success Officer (Mexico)","Koltiva","Mexico, United States","Sales & Marketing, Business Development, Business Development & Partnerships"
"https://www.techinasia.com/jobs/fa569e74-c3ac-47e9-bd55-0c76590ef792","Customer Success Officer (Brazil)","Koltiva","Brazil, United States","Sales & Marketing, Business Development, Business Development & Partnerships"
"https://www.techinasia.com/jobs/067b229a-5447-45ca-8f3c-9e68117a0855","Business Operation Improvement (Finance)","Tunaiku","Jakarta, Indonesia","Analytics, Analytics & Reporting, Financial Analysis, Analytical Skills, Communication Skills, English Language, Communications, Teamwork, Financial Management"
"https://www.techinasia.com/jobs/f274030a-4b01-4cfd-b43e-b7bc69563305","Product Manager","Aplikasi Super","Tangerang, Indonesia","Product Strategy, Product Research, Product Management"
"https://www.techinasia.com/jobs/5c44adb5-3982-4baf-8ca5-9915d24f0311","Senior Sustainability Specialist","Aplikasi Super","Tangerang, Indonesia","Strategy Business, Communication Skills"
"https://www.techinasia.com/jobs/b9a83dec-ba24-47cb-82e9-e67059d54849","Sr. Network Engineer (Placement Batu Kajang)","PT Xapiens Teknologi Indonesia","Indonesia Bulk Terminal, Indonesia","Network Security, Networking, Cisco Wireless"
"https://www.techinasia.com/jobs/8d0a2319-66e8-47dd-b1d3-361dc930e003","Talent Culture & Experience Manager","Aplikasi Super","Tangerang, Indonesia","Brand Design & Strategy Social Media, Strategy Event Management"
"https://www.techinasia.com/jobs/dd2b426a-8f44-42b1-91b3-c14ea4c2d892","Legal Supervisor","Aplikasi Super","Surabaya, Indonesia","Legal, Drafting, Contract, Negotiations"
"https://www.techinasia.com/jobs/9883019c-b4eb-4b28-8d61-3a60c46ebeaf","Product Design Specialist","Aplikasi Super","Tangerang, Indonesia","UI/UX Design, Product Strategy, Product Research"
"https://www.techinasia.com/jobs/f8fe08a7-8e26-4702-8da9-4b85366ddb2d","Fresh Graduate Management Training Program","Deliveree On-Demand Logistics (Southeast Asia)","Jakarta, Indonesia","Business Operations, People Management, Management Community, Management Operations, Management Process, Management Inventory, Management Customer, Relationship Management, Business Management, Marketing Management, Asset Management, Program Management, Project Management"
"https://www.techinasia.com/jobs/e9e97491-9b42-47c2-bbc1-50e9f23529c1","Operations Manager","Deliveree On-Demand Logistics (Southeast Asia)","Jakarta, Indonesia","Management Operations, Management Executive, Management Marketing, Management Program, Management Project, Management"
"https://www.techinasia.com/jobs/3d40ed6b-7e3e-41a9-8c9e-380b7aee3158","Product Designer Lead","CrediBook","Jakarta, Indonesia","UI/UX Design, Experience Design, Leadership, Product Design, Design Strategy, Design Thinking, Interface Design"
"https://www.techinasia.com/jobs/36159255-64d7-45e3-aeb5-d9802ccee417","Business Development","Mekari","Jakarta, Indonesia","Sales & Marketing, Business Development, Communication Skills, Business Development & Partnerships"
"https://www.techinasia.com/jobs/3f3e005b-995f-4184-896e-bb1ebf63d931","Product Designer","Topremit","Medan, Sumatra, Indonesia","UI/UX Design, Product Design, Brand & Identity, Design"
"https://www.techinasia.com/jobs/4526c387-91c0-4d9a-9695-479e75b50046","React Native Developer","PT Samala Serasi Unggul","Jakarta, Indonesia","Mobile Application Development, Git, Javascript, iOS Development, Xcode, Mobile UI Design, Android Mobile Development"
"https://www.techinasia.com/jobs/ae319797-44da-424a-96ca-0b72b21a3b22","IT Project Manager","PT Samala Serasi Unggul","Jakarta, Indonesia (Remote)","Jira, Agile, Project Management, Agile, Softtware Development, Leadership, Cross-Functional, Team Leadership, Project Management, Project Leader"
"https://www.techinasia.com/jobs/8fe53da7-d192-448b-a68e-3a36d8ec9728","Finance & Accounting Manager","PT Samala Serasi Unggul","Jakarta, Indonesia","Corporate Finance, Accounting, Accounts Payable, Account Management, Financial Modelling & Valuation, Analytics & Reporting, Management Consulting, Leadership, Budgeting, Financial Analysis, Team Leadership, Financial Management"
"https://www.techinasia.com/jobs/bd8e8c8c-9f67-4a04-a634-e810779cec5b","Full Stack Developer - Bali Based","Speedoc","Denpasar, Bali, Indonesia","React.js, Full-stack Web Development, Amazon Web Services (AWS), Javascript, Web Development, Web Applications, Javascript Frameworks, Web Application, Frameworks, HTML, Node.js, Mobile Development, MongoDB, Golang, MySQL, PostgreSQL"
"https://www.techinasia.com/jobs/1a9cd1ca-492c-4e83-bac6-699f0ab21bb2","React Native Developer - Bali Based","Speedoc","Denpasar, Bali, Indonesia","React.js, Mobile Application Development, Amazon Web Services (AWS), iOS Development, Software Engineering, Front-end Development, Mobile Application, Design, Software Development, APIs, Scrum"
"https://www.techinasia.com/jobs/e610b3da-f998-42c5-be73-06fc971febe1","Product Design Lead","PT Allo Bank Indonesia Tbk","Jakarta, Indonesia","UI/UX Design, Product Design, Design Thinking"
"https://www.techinasia.com/jobs/bbabf7fa-17fa-4db1-9832-c24526b2c194","Accounting Executive","Sagara Technology Group","Jakarta, Indonesia","Corporate Finance, Accounting, Microsoft Office"
